reward,encoder_loss,critic_loss,actor_loss
-0.1326508174637695,0.1828124225139618,0.2621520757675171,0.07151319086551666
-0.12117203907776196,0.17162051796913147,0.2943926751613617,
-0.12065089517686121,0.15878915786743164,0.2170405089855194,0.07781796157360077
-0.13450938957681957,0.1527504324913025,0.25915560126304626,
-0.13429529215179858,0.1395183801651001,0.300601601600647,0.31839799880981445
-0.13350831905046961,0.13827043771743774,0.272128701210022,
-0.13064207071462716,0.13332028687000275,0.26573705673217773,0.07019014656543732
-0.12772419602707819,0.1284676045179367,0.2526705861091614,
-0.12455553260599328,0.12180760502815247,0.26567697525024414,0.17682823538780212
-0.12143015234165236,0.12642529606819153,0.2579580545425415,
-0.11828634735018595,0.12210829555988312,0.25308093428611755,0.20439620316028595
-0.11452602070537629,0.12211344391107559,0.24901950359344482,
-0.11046663450152575,0.11371362209320068,0.21312381327152252,0.11461696028709412
-0.10671106720102229,0.11658908426761627,0.20453427731990814,
-0.1031855043842017,0.11573309451341629,0.25457173585891724,0.16980674862861633
-0.037095369840887016,0.11241506040096283,0.2315533459186554,
-0.09798659448983489,0.12078416347503662,0.26215240359306335,0.17308679223060608
-0.11401275068943578,0.11728894710540771,0.2843928337097168,
-0.11060591399753161,0.1152551919221878,0.3185219168663025,0.14585424959659576
-0.10659438022026081,0.1150001659989357,0.24767334759235382,
-0.1028883110598881,0.11401918530464172,0.21705079078674316,0.17215189337730408
-0.11165161897384601,0.11718697100877762,0.2287251055240631,
-0.10670698662374611,0.11659492552280426,0.25520944595336914,0.16271363198757172
-0.11532428860470151,0.11202141642570496,0.2637634873390198,
-0.1121422474612438,0.11317957937717438,0.2751055359840393,0.1563733071088791
-0.11034341429539048,0.10981462895870209,0.19044175744056702,
-0.10985581697381305,0.10557323694229126,0.27478092908859253,0.1734457165002823
-0.1258929383980826,0.104948490858078,0.2673935294151306,
-0.10701186477363796,0.10648809373378754,0.2708490490913391,0.17093783617019653
-0.10817940134030622,0.11046454310417175,0.2587699890136719,
-0.11014279184223236,0.09935370087623596,0.2467159628868103,0.15411317348480225
-0.1316108762293734,0.10286513715982437,0.1931236833333969,
-0.13547429755449447,0.09282094240188599,0.23570148646831512,0.18027830123901367
-0.13928332045509112,0.0986737534403801,0.26863545179367065,
-0.140742294991145,0.09241697192192078,0.29524528980255127,0.18096449971199036
-0.12027208643329508,0.09062185138463974,0.2997525930404663,
-0.10473483349529415,0.09338603168725967,0.23313504457473755,0.14945951104164124
-0.10528319451603177,0.09119181334972382,0.23819582164287567,
-0.10559099672475508,0.09219725430011749,0.2550402283668518,0.1703493297100067
-0.10658400540572242,0.09124036878347397,0.26090607047080994,
-0.09041841220903614,0.08862990140914917,0.2508799433708191,0.1846916675567627
-0.09393825488796953,0.08932273089885712,0.293119341135025,
-0.08682607230571213,0.08732915669679642,0.2401094138622284,0.16659455001354218
-0.09010902970111465,0.09048928320407867,0.260765016078949,
-0.09304290971056713,0.09128807485103607,0.2760765850543976,0.17448922991752625
-0.09482376892158878,0.08940409868955612,0.29193028807640076,
-0.09691601634767519,0.08890323340892792,0.2355068475008011,0.15917958319187164
-0.11740623888354136,0.0903414636850357,0.2627185583114624,
-0.12047111901897314,0.08918825536966324,0.24582968652248383,0.17001762986183167
-0.12398838195193079,0.09032157063484192,0.2442554533481598,
-0.1264526755062918,0.09364219009876251,0.21836985647678375,0.1675880253314972
-0.7535341046741929,0.09275910258293152,0.16915686428546906,
-0.11876736719395313,0.09246709942817688,0.20231662690639496,0.16715875267982483
-0.12610959654749715,0.09399843215942383,0.15810270607471466,
-0.12700095391053345,0.09525593370199203,0.21494066715240479,0.17461900413036346
-0.12620413389336996,0.09164643287658691,0.2867421507835388,
-0.10602500525608168,0.09444689750671387,0.21228791773319244,0.16649028658866882
-0.1064869480322693,0.09691202640533447,0.253119558095932,
-0.10674012538590302,0.0904187262058258,0.31102293729782104,0.16674137115478516
-0.10681323425397979,0.09128449112176895,0.21300527453422546,
-0.10712700780820247,0.09019297361373901,0.2822520136833191,0.16857275366783142
-0.10723668580534387,0.0921814888715744,0.25241708755493164,
-0.10722601587383879,0.09155375510454178,0.18358676135540009,0.17410579323768616
-0.10712535714691536,0.09146465361118317,0.2241135686635971,
-0.12064655135558985,0.0937497615814209,0.26448750495910645,0.16950200498104095
-0.13090939997480866,0.09287853538990021,0.2346227765083313,
-0.1281107797696725,0.09510648250579834,0.247766375541687,0.17213821411132812
-0.13844977664897923,0.09885261952877045,0.24858073890209198,
-0.13582223357926893,0.09518829733133316,0.16646981239318848,0.16031789779663086
-0.13369608508626388,0.09288965165615082,0.29314106702804565,
-0.13224366755026257,0.09659428894519806,0.2413577437400818,0.1705876886844635
-0.13155118104579988,0.09364393353462219,0.3034824728965759,
-0.13195528957944458,0.09494243562221527,0.27295881509780884,0.1728760004043579
